,dark_ice,bright_ice,red_snow,lakes,flooded_snow,melted_snow,dry_snow
r_TOA_02,"{'bins': array([0.31135455, 0.34351844, 0.3756823 , 0.40784618, 0.44001004,
       0.47217393, 0.5043378 , 0.53650165, 0.56866556, 0.6008294 ,
       0.6329933 , 0.66515714, 0.69732106, 0.7294849 ], dtype=float32), 'count': array([  1,   5,  61, 257, 156,  25,   8,  33,  57,  69,  34,  19,   7])}","{'bins': array([0.58909684, 0.596626  , 0.6041551 , 0.61168426, 0.6192134 ,
       0.62674254, 0.6342717 , 0.6418008 , 0.64932996, 0.6568591 ,
       0.66438824, 0.6719174 , 0.6794465 , 0.6869756 , 0.69450474,
       0.7020339 , 0.709563  , 0.71709216, 0.7246213 , 0.73215044,
       0.7396796 , 0.7472087 , 0.75473785, 0.762267  , 0.76979613,
       0.7773253 , 0.7848544 ], dtype=float32), 'count': array([  3,   1,   5,  13,  19,  13,  24,  35,  34,  44,  75,  83,  98,
       112, 123, 129, 120, 139, 114,  92,  38,  30,   9,  11,   3,   2])}","{'bins': array([0.4592234 , 0.471082  , 0.48294058, 0.4947992 , 0.5066578 ,
       0.51851636, 0.530375  , 0.5422336 , 0.55409217, 0.56595075,
       0.5778094 , 0.589668  , 0.60152656, 0.6133852 , 0.6252438 ,
       0.63710237, 0.64896095, 0.6608196 , 0.6726782 , 0.68453676,
       0.6963954 , 0.708254  , 0.72011256, 0.73197114, 0.7438298 ,
       0.75568837, 0.76754695, 0.77940553, 0.7912642 , 0.80312276],
      dtype=float32), 'count': array([ 2,  0,  1,  1,  0,  0,  1,  2,  0,  1,  0,  1,  3,  6,  5,  5,  2,
        6,  8, 10, 14, 19, 38, 40, 59, 67, 38,  8, 10])}","{'bins': array([0.37630543, 0.4481575 , 0.5200096 , 0.59186167, 0.6637137 ,
       0.7355658 , 0.80741787], dtype=float32), 'count': array([ 2,  4, 11, 19, 15, 11])}","{'bins': array([0.75270706, 0.7582756 , 0.76384425, 0.7694128 , 0.7749814 ,
       0.78054994, 0.78611857, 0.79168713, 0.7972557 , 0.80282426,
       0.8083929 , 0.81396145, 0.81953   , 0.82509863, 0.8306672 ,
       0.83623576, 0.8418043 , 0.84737295, 0.8529415 , 0.8585101 ,
       0.86407864, 0.86964726, 0.8752158 ], dtype=float32), 'count': array([  9,  27,  39,  27,  56,  37,  48,  56,  58,  51,  67,  86, 103,
        99, 136, 184, 253, 272, 230, 149,  38,   2])}","{'bins': array([0.9013996 , 0.9021581 , 0.9029165 , 0.90367496, 0.90443337,
       0.90519184, 0.9059503 , 0.9067087 , 0.9074672 , 0.9082256 ,
       0.90898407, 0.9097425 , 0.91050094, 0.9112594 , 0.9120178 ,
       0.9127763 , 0.9135347 , 0.91429317, 0.91505164, 0.91581005,
       0.9165685 , 0.9173269 , 0.9180854 , 0.9188438 , 0.9196023 ,
       0.92036074, 0.92111915, 0.9218776 , 0.92263603, 0.9233945 ,
       0.924153  , 0.9249114 , 0.92566985, 0.92642826, 0.9271867 ,
       0.92794514, 0.9287036 , 0.9294621 , 0.9302205 , 0.93097895,
       0.93173736, 0.93249583, 0.9332543 , 0.9340127 , 0.9347712 ,
       0.9355296 , 0.93628806, 0.93704647, 0.93780494, 0.9385634 ,
       0.9393218 , 0.9400803 , 0.9408387 , 0.94159716, 0.94235563,
       0.94311404, 0.9438725 , 0.9446309 , 0.9453894 , 0.9461478 ,
       0.94690627, 0.94766474, 0.94842315, 0.9491816 , 0.94994   ,
       0.9506985 , 0.95145696, 0.9522154 , 0.95297384, 0.95373225,
       0.9544907 , 0.9552492 , 0.9560076 , 0.95676607, 0.9575245 ,
       0.95828295, 0.95904136, 0.9597998 , 0.9605583 , 0.9613167 ,
       0.9620752 , 0.9628336 , 0.96359205, 0.9643505 , 0.96510893,
       0.9658674 , 0.9666258 , 0.9673843 , 0.9681427 , 0.96890116,
       0.9696596 , 0.97041804, 0.9711765 , 0.9719349 , 0.9726934 ,
       0.97345185, 0.97421026, 0.97496873, 0.97572714, 0.9764856 ,
       0.977244  , 0.9780025 , 0.97876096, 0.97951937, 0.98027784,
       0.98103625, 0.9817947 , 0.9825532 , 0.9833116 , 0.98407006,
       0.9848285 , 0.98558694, 0.98634535, 0.9871038 , 0.9878623 ,
       0.9886207 , 0.98937917, 0.9901376 , 0.99089605, 0.9916545 ,
       0.9924129 , 0.9931714 , 0.9939298 , 0.9946883 , 0.9954467 ,
       0.99620515, 0.9969636 , 0.997722  , 0.9984805 , 0.9992389 ,
       0.9999974 ], dtype=float32), 'count': array([   1,    0,    0,    0,    0,    1,    1,    1,    1,    0,    1,
          0,    1,    2,    2,    2,    3,    1,    6,    1,    2,    1,
          5,    5,    4,    6,    8,    3,    8,    6,    8,   12,    6,
          8,   11,    6,    8,   17,   15,   16,   17,   18,   14,   22,
         28,   20,   24,   39,   33,   35,   26,   45,   43,   63,   43,
         50,   57,   52,   92,   81,   92,   91,   90,   82,  107,  114,
        140,   99,  151,  172,  190,  223,  270,  295,  319,  354,  372,
        404,  447,  457,  563,  636,  710,  793,  970, 1000, 1095, 1247,
       1386, 1535, 1730, 1825, 1982, 1982, 1988, 2143, 2004, 1977, 1859,
       1817, 1782, 1478, 1416, 1355, 1310, 1250, 1162, 1139, 1148, 1246,
       1339, 1341, 1447, 1585, 1598, 1446, 1333, 1230, 1070, 1038,  864,
        727,  605,  485,  385,  331,  284,  219,  201,  148])}","{'bins': array([0.95792747, 0.95854586, 0.95916426, 0.9597826 , 0.960401  ,
       0.9610194 , 0.9616378 , 0.96225613, 0.96287453, 0.96349293,
       0.9641113 , 0.9647297 , 0.96534806, 0.96596646, 0.96658486,
       0.96720326, 0.9678216 , 0.96844   , 0.9690584 , 0.9696768 ,
       0.9702952 , 0.9709135 , 0.9715319 , 0.9721503 , 0.9727687 ,
       0.97338706, 0.97400546, 0.97462386, 0.97524226, 0.97586066,
       0.976479  , 0.9770974 , 0.9777158 , 0.9783342 , 0.9789525 ,
       0.9795709 , 0.9801893 , 0.9808077 , 0.9814261 , 0.98204446,
       0.98266286, 0.98328125, 0.98389965, 0.98451805, 0.9851364 ,
       0.9857548 , 0.9863732 , 0.9869916 , 0.9876099 , 0.9882283 ,
       0.9888467 , 0.9894651 , 0.9900835 , 0.99070185, 0.99132025,
       0.99193865, 0.99255705, 0.9931754 , 0.9937938 , 0.9944122 ,
       0.9950306 , 0.995649  , 0.9962673 , 0.9968857 , 0.9975041 ,
       0.9981225 , 0.99874085, 0.99935925, 0.99997765], dtype=float32), 'count': array([   2,    0,    5,    4,   22,   19,   44,   71,  112,  177,  262,
        373,  434,  555,  622,  637,  803,  886, 1001, 1011, 1253, 1303,
       1445, 1409, 1265, 1147, 1031,  825,  747,  680,  611,  497,  454,
        387,  349,  320,  349,  342,  398,  442,  563,  695,  715,  896,
       1207, 1605, 2008, 2385, 2588, 2844, 3060, 2972, 2860, 2407, 1881,
       1288,  822,  490,  271,  125,   64,   34,   10,    5,   12,   14,
         31,   43])}"
r_TOA_04,"{'bins': array([0.26373208, 0.29404205, 0.32435203, 0.354662  , 0.384972  ,
       0.41528198, 0.44559196, 0.47590193, 0.50621194, 0.5365219 ,
       0.5668319 , 0.59714186, 0.62745184, 0.6577618 , 0.6880718 ,
       0.71838176], dtype=float32), 'count': array([  1,   2,  11,  92, 192, 166,  31,  19,  26,  47,  52,  48,  29,
         9,   7])}","{'bins': array([0.58943987, 0.5971573 , 0.60487473, 0.6125922 , 0.62030965,
       0.6280271 , 0.6357446 , 0.643462  , 0.65117943, 0.65889686,
       0.6666143 , 0.6743318 , 0.6820492 , 0.68976665, 0.69748414,
       0.70520157, 0.712919  , 0.7206364 , 0.72835386, 0.73607135,
       0.7437888 , 0.7515062 , 0.7592237 , 0.76694113, 0.77465856,
       0.782376  , 0.7900934 , 0.7978109 , 0.80552834], dtype=float32), 'count': array([  3,   1,   4,   5,  19,  16,  18,  28,  34,  47,  62,  73,  93,
       101, 146, 126, 113, 140, 119,  74,  53,  37,  24,  14,   7,   5,
         4,   3])}","{'bins': array([0.47364563, 0.484752  , 0.49585837, 0.50696474, 0.5180711 ,
       0.5291775 , 0.5402839 , 0.5513903 , 0.56249666, 0.57360303,
       0.5847094 , 0.5958158 , 0.60692215, 0.6180285 , 0.6291349 ,
       0.64024127, 0.65134764, 0.662454  , 0.67356044, 0.6846668 ,
       0.6957732 , 0.70687956, 0.7179859 , 0.7290923 , 0.7401987 ,
       0.75130504, 0.7624114 , 0.7735178 , 0.78462416, 0.79573053,
       0.80683696, 0.81794333, 0.8290497 , 0.8401561 , 0.85126245,
       0.8623688 ], dtype=float32), 'count': array([ 2,  1,  0,  0,  0,  2,  0,  0,  1,  0,  1,  0,  3,  0,  2,  1,  3,
        5,  3,  0,  5,  3,  4, 11, 19, 31, 45, 60, 45, 42, 20,  4, 12,  8,
       14])}","{'bins': array([0.30079627, 0.3864607 , 0.4721251 , 0.55778956, 0.64345396,
       0.72911835, 0.8147828 ], dtype=float32), 'count': array([ 2,  2, 16, 19, 13, 10])}","{'bins': array([0.7435173 , 0.7476005 , 0.7516837 , 0.7557669 , 0.7598502 ,
       0.7639334 , 0.76801664, 0.77209985, 0.77618307, 0.7802663 ,
       0.78434956, 0.7884328 , 0.792516  , 0.7965992 , 0.8006824 ,
       0.80476564, 0.8088489 , 0.81293213, 0.81701535, 0.82109857,
       0.8251818 , 0.829265  , 0.8333483 , 0.8374315 , 0.8415147 ,
       0.8455979 ], dtype=float32), 'count': array([ 14,  19,  23,  35,  25,  39,  36,  41,  47,  39,  50,  56,  66,
        76,  80, 101, 133, 166, 250, 311, 254, 117,  46,   1,   2])}","{'bins': array([0.8766167 , 0.8779874 , 0.87935805, 0.8807287 , 0.8820994 ,
       0.88347006, 0.8848407 , 0.8862114 , 0.88758206, 0.88895273,
       0.89032346, 0.8916941 , 0.8930648 , 0.89443547, 0.89580613,
       0.8971768 , 0.8985475 , 0.89991814, 0.9012888 , 0.9026595 ,
       0.90403014, 0.9054008 , 0.9067715 , 0.90814215, 0.9095128 ,
       0.9108835 , 0.91225415, 0.9136249 , 0.91499555, 0.9163662 ,
       0.9177369 , 0.91910756, 0.9204782 , 0.9218489 , 0.92321956,
       0.92459023, 0.9259609 , 0.92733157, 0.92870224, 0.9300729 ,
       0.9314436 , 0.93281424, 0.9341849 , 0.9355556 , 0.93692625,
       0.9382969 , 0.93966764, 0.9410383 , 0.942409  , 0.94377965,
       0.9451503 , 0.946521  , 0.94789165, 0.9492623 , 0.950633  ,
       0.95200366, 0.9533743 , 0.954745  , 0.95611566, 0.95748633,
       0.958857  , 0.96022767, 0.96159834, 0.96296906, 0.96433973,
       0.9657104 , 0.96708107, 0.96845174, 0.9698224 , 0.9711931 ,
       0.97256374, 0.9739344 , 0.9753051 , 0.97667575, 0.9780464 ,
       0.9794171 , 0.98078775, 0.9821584 , 0.9835291 , 0.98489976,
       0.9862704 , 0.9876411 , 0.9890118 , 0.9903825 , 0.99175316,
       0.9931238 , 0.9944945 , 0.99586517, 0.99723583, 0.9986065 ,
       0.9999772 ], dtype=float32), 'count': array([   1,    0,    0,    1,    0,    1,    0,    3,    0,    4,    3,
          5,    6,    3,    4,    3,    8,    6,    5,   16,   10,   14,
         14,   12,   13,   16,   27,   19,   26,   36,   35,   40,   55,
         81,  138,  166,  210,  286,  374,  450,  611,  801, 1011, 1201,
       1425, 1640, 1724, 2053, 2319, 2509, 2767, 2598, 2387, 2228, 1934,
       1694, 1489, 1219, 1104,  986,  865,  855,  776,  898, 1030, 1332,
       1489, 1779, 2058, 2241, 2242, 2214, 1917, 1646, 1291, 1041,  863,
        826,  680,  619,  563,  505,  451,  378,  337,  297,  238,  192,
        121,  115])}","{'bins': array([0.9372405 , 0.93759495, 0.9379494 , 0.93830395, 0.9386584 ,
       0.9390129 , 0.93936735, 0.9397219 , 0.94007635, 0.9404308 ,
       0.9407853 , 0.9411398 , 0.9414943 , 0.94184875, 0.9422032 ,
       0.9425577 , 0.9429122 , 0.9432667 , 0.94362116, 0.9439756 ,
       0.94433016, 0.9446846 , 0.9450391 , 0.94539356, 0.9457481 ,
       0.94610256, 0.946457  , 0.9468115 , 0.94716597, 0.9475205 ,
       0.94787496, 0.94822943, 0.9485839 , 0.9489384 , 0.9492929 ,
       0.94964737, 0.95000184, 0.95035636, 0.95071083, 0.9510653 ,
       0.9514198 , 0.95177424, 0.95212877, 0.95248324, 0.9528377 ,
       0.9531922 , 0.9535467 , 0.9539012 , 0.95425564, 0.9546101 ,
       0.95496464, 0.9553191 , 0.9556736 , 0.95602804, 0.9563826 ,
       0.95673704, 0.9570915 , 0.957446  , 0.95780045, 0.958155  ,
       0.95850945, 0.9588639 , 0.9592184 , 0.9595729 , 0.9599274 ,
       0.96028185, 0.9606363 , 0.96099085, 0.9613453 , 0.9616998 ,
       0.96205425, 0.9624087 , 0.96276325, 0.9631177 , 0.9634722 ,
       0.96382666, 0.9641812 , 0.96453565, 0.9648901 , 0.9652446 ,
       0.9655991 , 0.9659536 , 0.96630806, 0.9666625 , 0.967017  ,
       0.9673715 , 0.967726  , 0.96808046, 0.96843493, 0.96878946,
       0.9691439 , 0.9694984 , 0.96985286, 0.9702074 , 0.97056186,
       0.97091633, 0.9712708 , 0.97162527, 0.9719798 , 0.97233427,
       0.97268873, 0.9730432 , 0.97339773, 0.9737522 , 0.97410667,
       0.97446114, 0.97481567, 0.97517014, 0.9755246 , 0.9758791 ,
       0.97623354, 0.9765881 , 0.97694254, 0.977297  , 0.9776515 ,
       0.978006  , 0.9783605 , 0.97871494, 0.9790694 , 0.97942394,
       0.9797784 , 0.9801329 , 0.98048735, 0.9808418 , 0.98119634,
       0.9815508 , 0.9819053 , 0.98225975, 0.9826143 , 0.98296875,
       0.9833232 , 0.9836777 , 0.9840322 , 0.9843867 , 0.98474115,
       0.9850956 , 0.98545015, 0.9858046 , 0.9861591 , 0.98651356,
       0.986868  , 0.98722255, 0.987577  , 0.9879315 , 0.98828596,
       0.9886405 , 0.98899496, 0.9893494 , 0.9897039 , 0.9900584 ,
       0.9904129 , 0.99076736, 0.9911218 , 0.9914763 , 0.9918308 ,
       0.9921853 , 0.99253976, 0.99289423, 0.99324876, 0.9936032 ,
       0.9939577 , 0.99431217, 0.9946667 , 0.99502116, 0.99537563,
       0.9957301 , 0.9960846 , 0.9964391 , 0.99679357, 0.99714804,
       0.9975025 , 0.99785703, 0.9982115 , 0.998566  , 0.99892044,
       0.99927497, 0.99962944, 0.9999839 ], dtype=float32), 'count': array([   1,    2,    0,    2,    2,    4,    0,    2,    2,    4,    5,
          3,    8,   16,   16,   13,   13,   15,   16,   15,   15,   22,
         27,   23,   32,   41,   54,   69,   79,   95,   81,  105,   85,
        102,   92,  124,  132,  180,  178,  174,  207,  269,  272,  368,
        381,  445,  465,  495,  467,  548,  512,  574,  547,  582,  605,
        599,  634,  642,  628,  704,  668,  617,  616,  588,  545,  500,
        504,  446,  442,  409,  402,  355,  290,  302,  261,  261,  213,
        192,  190,  150,  174,  147,  126,  122,  105,  104,   98,   99,
         95,   87,  128,  139,  137,  168,  157,  199,  161,  181,  185,
        244,  265,  303,  303,  349,  423,  481,  533,  601,  640,  732,
        760,  798,  883,  870,  984, 1049, 1133, 1222, 1275, 1355, 1461,
       1421, 1507, 1561, 1578, 1723, 1860, 1918, 2178, 2370, 2615, 2808,
       3106, 3372, 3500, 3828, 3864, 4016, 3903, 3943, 3993, 3887, 3698,
       3503, 3201, 2997, 2646, 2442, 2261, 2036, 1921, 1765, 1579, 1445,
       1286, 1206, 1065,  960,  802,  691,  604,  598,  493,  375,  346,
        277,  235,  234,  197,  171,  176,  158,  128,  127,  115,   96,
         86])}"
r_TOA_06,"{'bins': array([0.2184522 , 0.24688713, 0.27532205, 0.30375698, 0.3321919 ,
       0.36062685, 0.38906178, 0.4174967 , 0.44593164, 0.47436658,
       0.5028015 , 0.5312364 , 0.55967134, 0.5881063 , 0.6165412 ,
       0.64497614], dtype=float32), 'count': array([  1,   1,  12,  67, 180, 171,  57,  19,  29,  49,  51,  48,  28,
        12,   7])}","{'bins': array([0.53022337, 0.53678614, 0.5433489 , 0.54991174, 0.5564745 ,
       0.5630373 , 0.56960005, 0.5761628 , 0.58272564, 0.5892884 ,
       0.5958512 , 0.60241395, 0.6089767 , 0.61553955, 0.6221023 ,
       0.6286651 , 0.63522786, 0.6417906 , 0.64835346, 0.6549162 ,
       0.661479  , 0.66804177, 0.67460454, 0.68116736, 0.68773013,
       0.6942929 , 0.7008557 , 0.70741844, 0.7139813 , 0.72054404,
       0.7271068 ], dtype=float32), 'count': array([  2,   2,   3,   4,  11,  19,  12,  19,  26,  43,  48,  57,  73,
       102, 116, 116, 138, 129, 120, 107,  75,  50,  36,  24,  16,   6,
         6,   1,   5,   3])}","{'bins': array([0.45010614, 0.46518716, 0.48026818, 0.49534923, 0.5104302 ,
       0.52551126, 0.5405923 , 0.5556733 , 0.57075435, 0.58583534,
       0.6009164 , 0.61599743, 0.6310784 , 0.64615947, 0.66124046,
       0.6763215 , 0.69140255, 0.70648354, 0.7215646 , 0.7366456 ,
       0.7517266 , 0.7668077 , 0.78188866, 0.7969697 , 0.8120507 ,
       0.82713175], dtype=float32), 'count': array([ 2,  1,  1,  1,  0,  0,  1,  2,  1,  3,  0,  4,  4,  4,  7, 13, 34,
       60, 52, 51, 23, 37, 14, 14, 18])}","{'bins': array([0.14567032, 0.2474543 , 0.34923828, 0.45102227, 0.55280626,
       0.6545902 , 0.7563742 ], dtype=float32), 'count': array([ 2,  7, 13, 15, 15, 10])}","{'bins': array([0.66044325, 0.662989  , 0.6655348 , 0.66808057, 0.6706263 ,
       0.67317206, 0.67571783, 0.6782636 , 0.6808094 , 0.68335515,
       0.6859009 , 0.6884467 , 0.6909924 , 0.6935382 , 0.69608396,
       0.69862974, 0.7011755 , 0.7037213 , 0.70626706, 0.7088128 ,
       0.71135855, 0.7139043 , 0.7164501 , 0.71899587, 0.72154164,
       0.7240874 , 0.7266332 , 0.7291789 , 0.7317247 , 0.73427045,
       0.7368162 ], dtype=float32), 'count': array([  5,  15,  17,  22,  31,  35,  39,  28,  43,  47,  36,  65,  66,
        73,  91,  99, 173, 149, 205, 228, 180, 152, 101,  50,  24,  17,
        21,   3,   7,   5])}","{'bins': array([0.786697  , 0.7887931 , 0.79088926, 0.7929854 , 0.79508156,
       0.7971777 , 0.7992738 , 0.80136997, 0.8034661 , 0.80556226,
       0.8076584 , 0.8097545 , 0.81185067, 0.8139468 , 0.8160429 ,
       0.8181391 , 0.8202352 , 0.82233137, 0.8244275 , 0.8265236 ,
       0.8286198 , 0.8307159 , 0.8328121 , 0.8349082 , 0.8370043 ,
       0.8391005 , 0.8411966 , 0.8432927 , 0.8453889 , 0.847485  ,
       0.8495812 , 0.8516773 , 0.8537734 , 0.8558696 , 0.8579657 ,
       0.8600619 , 0.862158  , 0.8642541 , 0.8663503 , 0.8684464 ,
       0.8705426 , 0.8726387 , 0.8747348 , 0.876831  , 0.8789271 ,
       0.8810233 , 0.8831194 , 0.8852155 , 0.8873117 , 0.8894078 ,
       0.89150393, 0.8936001 , 0.8956962 , 0.8977924 , 0.8998885 ,
       0.90198463, 0.9040808 , 0.9061769 , 0.9082731 , 0.9103692 ,
       0.91246533, 0.9145615 , 0.9166576 , 0.91875374, 0.9208499 ,
       0.92294604, 0.9250422 , 0.9271383 , 0.92923445, 0.9313306 ,
       0.93342674, 0.9355229 , 0.93761903], dtype=float32), 'count': array([   1,    0,    0,    3,    2,    3,    8,    5,    6,    4,   12,
          9,   11,   15,   26,   41,   50,   92,  179,  220,  340,  432,
        725, 1081, 1601, 2151, 2686, 3362, 3512, 3286, 3091, 2638, 2212,
       1614, 1278, 1101,  874,  801,  779,  710,  708,  708,  742,  919,
       1097, 1353, 1949, 2525, 3118, 3219, 3159, 2687, 2086, 1476, 1172,
        917,  792,  613,  513,  430,  262,  207,  168,  132,   95,   53,
         24,   18,    8,    6,    4,    2])}","{'bins': array([0.8492679 , 0.84988576, 0.8505036 , 0.8511214 , 0.8517393 ,
       0.85235715, 0.852975  , 0.8535929 , 0.85421073, 0.85482854,
       0.8554464 , 0.85606426, 0.8566821 , 0.8573    , 0.8579178 ,
       0.85853565, 0.8591535 , 0.8597714 , 0.86038923, 0.8610071 ,
       0.8616249 , 0.86224276, 0.8628606 , 0.8634785 , 0.86409634,
       0.8647142 , 0.865332  , 0.86594987, 0.86656773, 0.8671856 ,
       0.86780345, 0.86842126, 0.8690391 , 0.869657  , 0.87027484,
       0.8708927 , 0.87151057, 0.87212837, 0.8727462 , 0.8733641 ,
       0.87398195, 0.8745998 , 0.8752177 , 0.8758355 , 0.87645334,
       0.8770712 , 0.87768906, 0.8783069 , 0.8789247 , 0.8795426 ,
       0.88016045, 0.8807783 , 0.8813962 , 0.88201404, 0.88263184,
       0.8832497 , 0.88386756, 0.8844854 , 0.8851033 , 0.8857211 ,
       0.88633895, 0.8869568 , 0.8875747 , 0.88819253, 0.8888104 ,
       0.8894282 , 0.89004606, 0.8906639 , 0.8912818 , 0.89189965,
       0.89251745, 0.8931353 , 0.8937532 , 0.89437103, 0.8949889 ,
       0.89560676, 0.89622456, 0.8968424 , 0.8974603 , 0.89807814,
       0.898696  , 0.89931387, 0.89993167, 0.90054953, 0.9011674 ,
       0.90178525, 0.9024031 , 0.9030209 , 0.9036388 , 0.90425664,
       0.9048745 , 0.90549237, 0.9061102 , 0.906728  , 0.9073459 ,
       0.90796375, 0.9085816 , 0.9091995 , 0.90981734, 0.91043514,
       0.911053  , 0.91167086, 0.9122887 , 0.9129066 , 0.9135244 ,
       0.91414225, 0.9147601 , 0.915378  , 0.91599584, 0.9166137 ,
       0.9172315 , 0.91784936, 0.9184672 , 0.9190851 , 0.91970295,
       0.92032075, 0.9209386 , 0.9215565 , 0.92217433, 0.9227922 ,
       0.92341006, 0.92402786, 0.9246457 , 0.9252636 , 0.92588145,
       0.9264993 , 0.9271171 , 0.927735  , 0.92835283, 0.9289707 ,
       0.92958856, 0.9302064 , 0.9308242 , 0.9314421 , 0.93205994,
       0.9326778 , 0.93329567, 0.9339135 , 0.93453133, 0.9351492 ,
       0.93576705], dtype=float32), 'count': array([   1,    1,    1,    2,    5,    3,    8,    5,    9,   22,   19,
         22,   17,   20,   30,   37,   39,   63,   66,  103,  118,  135,
        154,  151,  177,  200,  201,  283,  373,  505,  610,  794,  765,
        847,  838,  914,  978,  967,  999, 1087, 1079, 1086,  982,  938,
        848,  754,  719,  607,  509,  391,  329,  262,  227,  204,  224,
        211,  258,  315,  390,  495,  476,  505,  648,  740,  944,  975,
       1086, 1204, 1211, 1280, 1368, 1475, 1612, 1679, 1648, 1745, 1756,
       1718, 1779, 1889, 2108, 2303, 2519, 2814, 3188, 3497, 3713, 3641,
       3773, 3820, 3532, 3251, 3203, 2927, 2658, 2721, 2786, 2832, 3131,
       3372, 3426, 3771, 3611, 3574, 3094, 2740, 2298, 1880, 1329,  930,
        602,  399,  260,  159,   93,   63,   40,   34,   17,   10,   11,
         15,    5,    4,    6,    3,    1,    5,    5,    1,    5,    2,
          1,    0,    4,    0,    1,    2,    2,    1])}"
