,dark_ice,bright_ice,red_snow,lakes,flooded_snow,melted_snow,dry_snow
r_TOA_02,"{'bins': array([0.30171347, 0.30838114, 0.3150488 , 0.3217165 , 0.32838416,
       0.33505183, 0.3417195 , 0.34838718, 0.35505486, 0.36172253,
       0.3683902 , 0.37505788, 0.38172555, 0.38839322, 0.3950609 ,
       0.40172857, 0.40839624, 0.41506392, 0.4217316 , 0.42839926,
       0.43506694, 0.4417346 , 0.4484023 , 0.45506996, 0.46173763,
       0.4684053 , 0.47507298, 0.48174065, 0.48840833, 0.495076  ,
       0.5017437 , 0.50841135, 0.515079  , 0.5217467 , 0.52841437,
       0.53508204, 0.5417497 , 0.5484174 , 0.55508506, 0.56175274,
       0.5684204 , 0.5750881 , 0.58175576], dtype=float32), 'count': array([  5,   5,   9,  11,  27,  40,  50,  49,  71,  87, 151, 198, 283,
       293, 340, 329, 307, 320, 293, 225, 180, 168, 179, 166, 150,  98,
       116,  93,  76,  73,  33,  33,  13,  18,  11,   7,  11,  26,  18,
         3,   7,   2])}","{'bins': array([0.45712999, 0.4636054 , 0.47008082, 0.47655627, 0.4830317 ,
       0.4895071 , 0.49598253, 0.502458  , 0.50893337, 0.5154088 ,
       0.52188426, 0.52835965, 0.5348351 , 0.54131055, 0.54778594,
       0.5542614 , 0.5607368 , 0.5672122 , 0.5736877 , 0.58016306,
       0.5866385 , 0.59311396, 0.59958935, 0.6060648 , 0.6125402 ,
       0.61901563, 0.6254911 , 0.6319665 , 0.6384419 , 0.6449173 ,
       0.65139276, 0.6578682 , 0.6643436 , 0.67081904, 0.6772945 ,
       0.6837699 , 0.69024533, 0.6967207 , 0.70319617, 0.7096716 ,
       0.716147  , 0.72262245, 0.7290979 , 0.7355733 , 0.74204874,
       0.7485241 , 0.7549996 , 0.761475  , 0.7679504 , 0.77442586,
       0.7809013 , 0.7873767 , 0.79385215, 0.80032754, 0.806803  ],
      dtype=float32), 'count': array([  1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
         0,   0,   1,   0,   0,   1,   0,   0,   0,   1,   1,   6,   3,
         8,   9,  18,  36,  55,  59,  78,  49,  84,  43,  64,  55, 121,
       112, 172, 228, 238, 191, 139, 119,  80,  48,  34,  24,  13,   3,
         4,   4])}","{'bins': array([0.3131361 , 0.36000934, 0.40688258, 0.45375583, 0.50062907,
       0.54750234, 0.59437555, 0.6412488 , 0.68812203, 0.7349953 ,
       0.7818685 , 0.8287418 ], dtype=float32), 'count': array([ 8,  6, 16, 31, 32, 48, 65, 72, 25, 66, 73])}","{'bins': array([0.39763638, 0.46780765, 0.5379789 , 0.6081502 , 0.6783214 ,
       0.7484927 , 0.81866395], dtype=float32), 'count': array([ 6, 17, 21, 14, 23,  9])}","{'bins': array([0.6816647 , 0.68859106, 0.6955174 , 0.7024438 , 0.70937014,
       0.7162965 , 0.72322285, 0.7301492 , 0.73707557, 0.7440019 ,
       0.7509283 , 0.75785464, 0.764781  , 0.77170736, 0.7786337 ,
       0.7855601 , 0.7924864 , 0.7994128 , 0.80633914, 0.8132655 ,
       0.82019186, 0.8271182 , 0.8340446 , 0.84097093, 0.8478973 ,
       0.85482365, 0.86175   , 0.86867636, 0.8756027 , 0.8825291 ,
       0.88945544, 0.8963818 , 0.90330815], dtype=float32), 'count': array([ 2,  5,  0,  3,  3,  1,  2,  2,  0,  0,  0,  0,  0,  0,  0,  0,  3,
        0,  1, 14, 19, 49, 83, 92, 80, 93, 96, 77, 60, 62, 47, 22])}","{'bins': array([0.90727293, 0.9079664 , 0.90865976, 0.9093532 , 0.91004664,
       0.9107401 , 0.91143346, 0.9121269 , 0.91282034, 0.9135137 ,
       0.91420716, 0.9149006 , 0.91559404, 0.9162874 , 0.91698086,
       0.9176743 , 0.9183677 , 0.9190611 , 0.91975456, 0.920448  ,
       0.9211414 , 0.9218348 , 0.92252827, 0.9232217 , 0.9239151 ,
       0.9246085 , 0.92530197, 0.92599535, 0.9266888 , 0.92738223,
       0.9280757 , 0.92876905, 0.9294625 , 0.93015593, 0.9308493 ,
       0.93154275, 0.9322362 , 0.93292964, 0.933623  , 0.93431646,
       0.9350099 , 0.9357033 , 0.9363967 , 0.93709016, 0.9377836 ,
       0.938477  , 0.9391704 , 0.93986386, 0.94055724, 0.9412507 ,
       0.9419441 , 0.94263756, 0.94333094, 0.9440244 , 0.9447178 ,
       0.9454112 , 0.94610465, 0.9467981 , 0.9474915 , 0.9481849 ,
       0.94887835, 0.9495718 , 0.95026517, 0.9509586 , 0.95165205,
       0.9523455 , 0.9530389 , 0.9537323 , 0.95442575, 0.9551192 ,
       0.9558126 , 0.956506  , 0.95719945, 0.95789284, 0.9585863 ,
       0.9592797 , 0.95997316, 0.96066654, 0.96136   , 0.9620534 ,
       0.9627468 , 0.96344024, 0.9641337 , 0.9648271 , 0.9655205 ,
       0.96621394, 0.9669074 , 0.96760076, 0.9682942 , 0.96898764,
       0.9696811 , 0.97037446, 0.9710679 , 0.97176135, 0.9724547 ,
       0.97314817, 0.9738416 , 0.97453505, 0.9752284 , 0.97592187,
       0.9766153 , 0.9773087 , 0.97800213, 0.9786956 , 0.979389  ,
       0.9800824 , 0.98077583, 0.9814693 , 0.9821627 , 0.9828561 ,
       0.98354954, 0.984243  , 0.98493636, 0.9856298 , 0.98632324,
       0.9870167 , 0.98771006, 0.9884035 , 0.98909694, 0.9897903 ,
       0.99048376, 0.9911772 , 0.99187064, 0.992564  , 0.99325746],
      dtype=float32), 'count': array([   1,    6,    0,    0,    2,    8,   23,   15,   20,   44,   35,
         25,   59,   53,   83,  105,   82,  101,  103,  134,  136,  138,
        160,  170,  186,  166,  196,  228,  229,  263,  341,  488,  491,
        563,  734,  787,  860,  892,  907,  953,  963,  991, 1086, 1156,
       1157, 1199, 1213, 1321, 1384, 1440, 1401, 1532, 1759, 1745, 1645,
       1670, 1733, 1649, 1687, 1774, 1793, 1829, 1932, 2061, 2271, 2321,
       2335, 2343, 2433, 2484, 2404, 2336, 1968, 1543, 1394, 1237, 1127,
       1217, 1094,  955, 1017,  952,  912,  846,  858,  847,  718,  690,
        661,  658,  595,  438,  390,  356,  296,  296,  222,  207,  175,
        100,   72,   37,   18,    6,    8,    8,    7,   14,   25,   28,
         40,   76,   64,   82,   55,   40,   32,   31,   20,   27,   21,
         17,   13,    3])}","{'bins': array([0.9661363 , 0.96694237, 0.9677485 , 0.9685546 , 0.9693607 ,
       0.9701668 , 0.97097296, 0.97177905, 0.97258514, 0.97339123,
       0.9741974 , 0.9750035 , 0.9758096 , 0.97661567, 0.9774218 ,
       0.9782279 , 0.979034  , 0.9798401 , 0.98064625, 0.98145235,
       0.98225844, 0.98306453, 0.9838707 , 0.9846768 , 0.9854829 ,
       0.986289  , 0.9870951 , 0.9879012 , 0.9887073 , 0.98951346,
       0.99031955, 0.99112564, 0.99193174, 0.9927379 , 0.993544  ,
       0.9943501 , 0.99515617, 0.9959623 , 0.9967684 , 0.9975745 ,
       0.9983806 , 0.99918675, 0.99999285], dtype=float32), 'count': array([   5,    4,    7,    6,   14,   20,   65,  212,  498,  963, 1526,
       2197, 2537, 2759, 2865, 2739, 2789, 2768, 2549, 2100, 1506, 1048,
        901,  683,  346,  182,   63,   79,  173,  412,  915, 1590, 2311,
       3020, 3228, 2902, 2675, 2354, 1928, 1154,  581,  283])}"
r_TOA_04,"{'bins': array([0.22367132, 0.23172984, 0.23978835, 0.24784687, 0.2559054 ,
       0.2639639 , 0.27202243, 0.28008094, 0.28813946, 0.29619798,
       0.3042565 , 0.31231502, 0.32037354, 0.32843205, 0.33649057,
       0.3445491 , 0.3526076 , 0.36066613, 0.36872464, 0.37678316,
       0.38484168, 0.39290023, 0.40095875, 0.40901726, 0.41707578,
       0.4251343 , 0.43319282, 0.44125134, 0.44930986, 0.45736837,
       0.4654269 , 0.4734854 , 0.48154393, 0.48960245, 0.49766096,
       0.5057195 , 0.513778  , 0.5218365 , 0.529895  , 0.53795356,
       0.54601204, 0.5540706 ], dtype=float32), 'count': array([  3,   3,   2,   8,   5,  12,  11,  12,  22,  32,  45,  59,  99,
       146, 226, 265, 315, 345, 350, 335, 284, 285, 224, 181, 157, 181,
       156, 161, 121, 101,  97,  79,  75,  36,  35,  24,  22,  36,  12,
         8,   4])}","{'bins': array([0.4445924 , 0.45155728, 0.45852217, 0.46548703, 0.47245193,
       0.47941682, 0.4863817 , 0.49334657, 0.5003115 , 0.50727636,
       0.5142412 , 0.52120614, 0.528171  , 0.53513587, 0.5421008 ,
       0.54906565, 0.5560306 , 0.56299543, 0.5699603 , 0.5769252 ,
       0.5838901 , 0.590855  , 0.59781986, 0.6047847 , 0.61174965,
       0.6187145 , 0.6256794 , 0.6326443 , 0.63960916, 0.6465741 ,
       0.65353894, 0.6605038 , 0.6674687 , 0.6744336 , 0.68139845,
       0.6883634 , 0.69532824, 0.70229316, 0.709258  , 0.7162229 ,
       0.7231878 , 0.73015267, 0.7371176 , 0.74408245, 0.7510473 ,
       0.75801224, 0.7649771 , 0.77194196, 0.7789069 , 0.78587174,
       0.79283667, 0.7998015 , 0.8067664 , 0.8137313 , 0.8206962 ,
       0.82766104, 0.83462596, 0.8415908 , 0.84855574, 0.8555206 ],
      dtype=float32), 'count': array([  1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
         0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   1,   4,   2,
         1,  12,  18,  48,  57,  49,  79,  72,  71,  92,  87, 101, 152,
       202, 209, 207, 147, 145, 116,  80,  54,  40,  22,  13,   3,   6,
         0,   3,   2,   1,   1,   0,   1])}","{'bins': array([0.28212613, 0.33187476, 0.38162342, 0.43137205, 0.48112068,
       0.5308693 , 0.58061796, 0.6303666 , 0.6801152 , 0.7298639 ,
       0.77961254, 0.82936114, 0.8791098 ], dtype=float32), 'count': array([ 7,  3,  6, 15, 24, 31, 46, 59, 59, 47, 67, 78])}","{'bins': array([0.29439813, 0.38477382, 0.47514948, 0.5655252 , 0.65590084,
       0.74627656, 0.8366522 ], dtype=float32), 'count': array([ 8, 16, 21, 14, 22,  9])}","{'bins': array([0.66490185, 0.67270476, 0.68050766, 0.6883106 , 0.6961135 ,
       0.70391643, 0.71171933, 0.7195223 , 0.7273252 , 0.7351281 ,
       0.742931  , 0.7507339 , 0.7585369 , 0.7663398 , 0.7741427 ,
       0.7819456 , 0.78974855, 0.79755145, 0.80535436, 0.81315726,
       0.82096016, 0.8287631 , 0.83656603, 0.84436893, 0.85217184,
       0.85997474, 0.8677777 , 0.8755806 , 0.8833835 , 0.8911864 ,
       0.8989894 , 0.9067923 , 0.9145952 ], dtype=float32), 'count': array([  3,   4,   0,   4,   1,   1,   0,   1,   4,   0,   0,   0,   1,
         1,   7,  13,  18,  48,  67,  80,  77,  82, 100,  91,  69,  59,
        41,  20,  10,   9,   2,   3])}","{'bins': array([0.88971156, 0.89103377, 0.89235604, 0.89367825, 0.8950005 ,
       0.8963227 , 0.897645  , 0.8989672 , 0.9002895 , 0.9016117 ,
       0.90293396, 0.90425617, 0.90557843, 0.90690064, 0.9082229 ,
       0.9095451 , 0.9108674 , 0.9121896 , 0.9135119 , 0.9148341 ,
       0.91615635, 0.91747856, 0.9188008 , 0.92012304, 0.92144525,
       0.9227675 , 0.9240897 , 0.925412  , 0.9267342 , 0.9280565 ,
       0.9293787 , 0.93070096, 0.93202317, 0.93334544, 0.93466765,
       0.9359899 , 0.9373121 , 0.9386344 , 0.9399566 , 0.9412789 ,
       0.9426011 , 0.94392335, 0.94524556, 0.9465678 , 0.94789004,
       0.94921225, 0.9505345 , 0.95185673, 0.953179  , 0.9545012 ,
       0.9558235 , 0.9571457 , 0.95846796, 0.95979017, 0.96111244,
       0.96243465, 0.9637569 , 0.9650791 , 0.9664014 , 0.9677236 ,
       0.9690459 , 0.9703681 , 0.9716903 , 0.97301257, 0.9743348 ,
       0.97565705, 0.97697926, 0.9783015 , 0.97962373, 0.980946  ,
       0.9822682 , 0.9835905 , 0.9849127 , 0.98623496, 0.9875572 ,
       0.98887944, 0.99020165, 0.9915239 , 0.99284613, 0.9941684 ,
       0.9954906 , 0.9968129 , 0.9981351 ], dtype=float32), 'count': array([   5,    5,    6,   15,   36,   26,   42,   80,   97,  149,  138,
        195,  249,  344,  523,  620,  751,  823, 1032, 1238, 1421, 1659,
       1728, 1836, 1863, 1868, 2094, 2382, 2571, 2924, 3213, 3661, 3702,
       3268, 3395, 2675, 1733,  768,  387,  433,  558,  752,  881, 1056,
       1209, 1428, 1733, 1911, 2173, 2522, 2623, 2610, 2477, 2338, 2040,
       1984, 1834, 1595, 1363, 1104,  851,  620,  376,  256,  202,  153,
        174,  171,  157,   84,   56,   41,   34,   18,    4,    0,    0,
          2,    0,    0,    0,    2])}","{'bins': array([0.9410592 , 0.94273674, 0.9444144 , 0.94609195, 0.9477696 ,
       0.94944715, 0.9511248 , 0.95280236, 0.95447993, 0.95615757,
       0.95783514, 0.95951277, 0.96119034, 0.962868  , 0.96454555,
       0.9662231 , 0.96790075, 0.9695783 , 0.97125596, 0.97293353,
       0.97461116, 0.97628874, 0.9779663 , 0.97964394, 0.9813215 ,
       0.98299915, 0.9846767 , 0.98635435, 0.9880319 , 0.9897095 ,
       0.9913871 , 0.9930647 , 0.99474233, 0.9964199 , 0.99809754,
       0.9997751 ], dtype=float32), 'count': array([   3,    3,   12,   14,  128,  579, 1546, 2951, 3619, 4250, 4752,
       4670, 3702, 2439, 1627,  840,  147,   13,    0,    0,    0,    0,
          0,    3,   15,   58,  189, 1086, 4049, 7082, 6798, 3453,  881,
        129,   29])}"
r_TOA_06,"{'bins': array([0.164126  , 0.17172477, 0.17932355, 0.18692233, 0.19452111,
       0.20211989, 0.20971866, 0.21731745, 0.22491622, 0.23251499,
       0.24011378, 0.24771255, 0.25531134, 0.26291013, 0.2705089 ,
       0.27810767, 0.28570646, 0.29330522, 0.300904  , 0.3085028 ,
       0.31610155, 0.32370034, 0.33129913, 0.33889788, 0.34649667,
       0.35409546, 0.36169425, 0.369293  , 0.3768918 , 0.38449058,
       0.39208934, 0.39968812, 0.4072869 , 0.41488567, 0.42248446,
       0.43008325, 0.437682  , 0.4452808 , 0.45287958, 0.46047837,
       0.46807712, 0.4756759 , 0.4832747 , 0.49087346, 0.49847224],
      dtype=float32), 'count': array([  3,   2,   1,   2,   4,   8,  10,   3,   9,  11,   7,   4,  24,
        41, 100, 128, 191, 234, 281, 350, 355, 332, 308, 310, 225, 194,
       172, 168, 160, 151, 133, 122, 110,  94,  86,  68,  47,  32,  29,
        40,   8,  14,   1,   2])}","{'bins': array([0.41559473, 0.4216555 , 0.42771628, 0.43377706, 0.43983784,
       0.44589862, 0.4519594 , 0.45802018, 0.46408096, 0.47014174,
       0.47620255, 0.48226333, 0.4883241 , 0.49438488, 0.50044566,
       0.50650644, 0.5125672 , 0.518628  , 0.5246888 , 0.53074956,
       0.53681034, 0.5428711 , 0.5489319 , 0.5549927 , 0.56105345,
       0.56711423, 0.573175  , 0.5792358 , 0.5852966 , 0.59135735,
       0.5974181 , 0.6034789 , 0.6095397 , 0.61560047, 0.62166125,
       0.627722  , 0.6337828 , 0.6398436 , 0.64590436, 0.65196514,
       0.658026  , 0.66408676, 0.67014754, 0.6762083 , 0.6822691 ,
       0.6883299 , 0.69439065, 0.70045143, 0.7065122 , 0.712573  ,
       0.7186338 , 0.72469455, 0.7307553 , 0.7368161 , 0.7428769 ,
       0.74893767, 0.75499845, 0.7610592 , 0.76712   , 0.7731808 ,
       0.77924156], dtype=float32), 'count': array([  1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
         0,   0,   1,   0,   0,   2,   2,   0,   1,   3,   9,  13,  22,
        22,  47,  62,  57,  68,  66,  76,  94, 105, 154, 171, 197, 202,
       156, 160, 110, 109,  56,  46,  32,  20,  10,  12,   3,   7,   0,
         0,   1,   3,   0,   1,   0,   0,   1])}","{'bins': array([0.26195034, 0.30612034, 0.35029033, 0.39446032, 0.4386303 ,
       0.4828003 , 0.52697027, 0.5711403 , 0.6153103 , 0.6594803 ,
       0.70365024, 0.74782026, 0.7919903 , 0.83616024], dtype=float32), 'count': array([ 6,  3,  5,  9, 15, 18, 30, 43, 52, 56, 57, 74, 74])}","{'bins': array([0.12466614, 0.23424381, 0.34382147, 0.45339915, 0.56297684,
       0.6725545 , 0.78213215], dtype=float32), 'count': array([ 9, 16, 23, 15, 19,  8])}","{'bins': array([0.5548591 , 0.56438595, 0.5739128 , 0.58343965, 0.5929665 ,
       0.60249335, 0.6120202 , 0.62154704, 0.6310739 , 0.64060074,
       0.6501276 , 0.65965444, 0.6691813 , 0.67870814, 0.688235  ,
       0.69776183, 0.70728874, 0.7168156 , 0.72634244, 0.7358693 ,
       0.74539614, 0.754923  , 0.76444983, 0.7739767 , 0.78350353,
       0.7930304 , 0.80255723, 0.8120841 , 0.8216109 , 0.8311378 ,
       0.8406646 , 0.8501915 ], dtype=float32), 'count': array([ 4,  0,  5,  3,  1,  1,  1,  8, 10, 13, 13, 37, 41, 64, 84, 90, 91,
       90, 81, 58, 45, 22, 16,  9, 12,  5,  6,  3,  0,  1,  2])}","{'bins': array([0.7976472 , 0.7993741 , 0.801101  , 0.80282795, 0.8045549 ,
       0.8062818 , 0.80800873, 0.80973566, 0.8114626 , 0.81318945,
       0.8149164 , 0.8166433 , 0.8183702 , 0.82009715, 0.8218241 ,
       0.823551  , 0.8252779 , 0.82700485, 0.8287318 , 0.8304587 ,
       0.8321856 , 0.83391255, 0.8356395 , 0.8373664 , 0.8390933 ,
       0.84082025, 0.8425472 , 0.84427404, 0.84600097, 0.8477279 ,
       0.8494548 , 0.85118175, 0.8529087 , 0.8546356 , 0.8563625 ,
       0.85808945, 0.8598164 , 0.8615433 , 0.8632702 , 0.86499715,
       0.8667241 , 0.868451  , 0.8701779 , 0.87190485, 0.8736317 ,
       0.87535864, 0.87708557, 0.8788125 , 0.8805394 , 0.88226634,
       0.88399327, 0.8857202 , 0.8874471 , 0.88917404, 0.89090097,
       0.8926279 , 0.8943548 , 0.89608175, 0.8978087 , 0.8995356 ,
       0.9012625 , 0.90298945, 0.9047163 , 0.90644324, 0.90817016,
       0.9098971 , 0.911624  , 0.91335094, 0.91507787, 0.9168048 ,
       0.9185317 ], dtype=float32), 'count': array([   4,    9,   12,   22,   31,   60,  112,  123,  162,  258,  405,
        569,  792, 1047, 1239, 1591, 1920, 2300, 2238, 2469, 2655, 3385,
       3860, 4542, 5045, 4872, 4401, 2667, 1240,  302,   95,   97,  159,
        211,  265,  437,  567,  739, 1148, 1440, 1792, 2256, 2720, 3196,
       3619, 3409, 3325, 3140, 2844, 2297, 1768, 1195,  732,  504,  389,
        251,  161,  122,   72,   25,   21,    6,    4,    2,    3,    0,
          2,    0,    0,    2])}","{'bins': array([0.8573157 , 0.85938656, 0.8614574 , 0.8635282 , 0.86559904,
       0.8676699 , 0.8697407 , 0.8718115 , 0.87388235, 0.8759532 ,
       0.87802404, 0.8800949 , 0.8821657 , 0.8842365 , 0.88630736,
       0.8883782 , 0.890449  , 0.89251983, 0.8945907 , 0.8966615 ,
       0.8987323 , 0.90080315, 0.902874  , 0.90494484, 0.9070157 ,
       0.90908647, 0.9111573 , 0.91322815, 0.915299  , 0.9173698 ,
       0.9194406 , 0.9215115 ], dtype=float32), 'count': array([   6,    9,   15,  190, 1300, 3172, 4678, 5364, 5571, 5158, 3037,
       1994,  711,   89,    1,    0,    0,    0,    0,    0,    0,    0,
         11,   27,  134, 1253, 5545, 8504, 6631, 1491,  176])}"
r_TOA_08,"{'bins': array([0.12447082, 0.13170458, 0.13893835, 0.14617212, 0.15340589,
       0.16063966, 0.16787343, 0.1751072 , 0.18234096, 0.18957473,
       0.1968085 , 0.20404227, 0.21127604, 0.21850981, 0.22574356,
       0.23297733, 0.2402111 , 0.24744487, 0.25467864, 0.2619124 ,
       0.26914617, 0.27637994, 0.2836137 , 0.29084748, 0.29808125,
       0.30531502, 0.3125488 , 0.31978256, 0.32701632, 0.3342501 ,
       0.34148386, 0.34871763, 0.3559514 , 0.36318517, 0.37041894,
       0.37765267, 0.38488644, 0.3921202 , 0.39935398, 0.40658775,
       0.41382152, 0.4210553 , 0.42828906, 0.43552282, 0.4427566 ,
       0.44999036, 0.45722413, 0.4644579 , 0.47169167], dtype=float32), 'count': array([  3,   0,   2,   1,   2,   4,   2,   9,   6,   6,   4,   8,   5,
         7,   4,  16,  28,  86, 102, 146, 186, 240, 233, 304, 305, 292,
       315, 292, 269, 221, 199, 182, 164, 173, 150, 119,  96, 102,  76,
        63,  32,  42,  45,  16,  12,   2,   1,   2])}","{'bins': array([0.41673115, 0.4225976 , 0.42846403, 0.4343305 , 0.44019693,
       0.44606337, 0.4519298 , 0.45779625, 0.46366268, 0.46952915,
       0.4753956 , 0.48126203, 0.48712847, 0.4929949 , 0.49886137,
       0.5047278 , 0.51059425, 0.5164607 , 0.5223271 , 0.5281936 ,
       0.53406   , 0.53992647, 0.5457929 , 0.55165935, 0.5575258 ,
       0.5633922 , 0.5692587 , 0.5751251 , 0.58099157, 0.58685803,
       0.59272444, 0.5985909 , 0.6044573 , 0.6103238 , 0.61619025,
       0.62205666, 0.62792313, 0.63378954, 0.639656  , 0.6455225 ,
       0.6513889 , 0.65725535, 0.66312176, 0.6689882 , 0.67485464,
       0.6807211 , 0.6865876 , 0.692454  , 0.69832045, 0.70418686,
       0.7100533 ], dtype=float32), 'count': array([  1,   0,   1,   0,   1,   0,   0,   0,   0,   3,   1,   7,   6,
         6,   3,   8,  23,  23,  35,  72,  58,  59,  80,  93,  94, 129,
       182, 188, 178, 170, 143, 143, 127, 102,  57,  32,  20,  16,  11,
         9,  10,   4,   0,   1,   2,   1,   2,   0,   0,   1])}","{'bins': array([0.2669115 , 0.30838805, 0.34986457, 0.39134112, 0.43281767,
       0.47429422, 0.51577073, 0.5572473 , 0.5987238 , 0.6402004 ,
       0.6816769 , 0.7231535 , 0.76462996, 0.8061065 , 0.84758306,
       0.8890596 ], dtype=float32), 'count': array([ 6,  2,  1,  6,  7,  7, 16, 18, 28, 39, 59, 59, 53, 98, 43])}","{'bins': array([0.02826395, 0.15307565, 0.27788734, 0.40269905, 0.52751076,
       0.6523225 , 0.7771342 ], dtype=float32), 'count': array([20, 20, 13, 20, 10,  7])}","{'bins': array([0.3086249 , 0.32938415, 0.3501434 , 0.37090266, 0.3916619 ,
       0.41242117, 0.43318042, 0.45393968, 0.47469893, 0.4954582 ,
       0.51621747, 0.5369767 , 0.557736  , 0.5784952 , 0.5992545 ,
       0.6200137 , 0.640773  , 0.6615322 , 0.6822915 , 0.70305073,
       0.72381   , 0.74456924, 0.7653285 , 0.78608775, 0.80684704,
       0.82760626, 0.84836555], dtype=float32), 'count': array([  1,   0,   5,   1,   7,  13,   8,  24,  37,  54,  40,  63,  73,
        95, 110,  76,  63,  55,  26,  19,  20,   8,   7,   8,   1,   2])}","{'bins': array([0.7856545 , 0.78675395, 0.7878534 , 0.7889528 , 0.7900523 ,
       0.79115176, 0.7922512 , 0.79335064, 0.7944501 , 0.7955496 ,
       0.79664904, 0.79774845, 0.7988479 , 0.7999474 , 0.80104685,
       0.80214626, 0.8032457 , 0.8043452 , 0.80544466, 0.80654407,
       0.80764353, 0.808743  , 0.80984247, 0.8109419 , 0.81204134,
       0.8131408 , 0.8142403 , 0.81533974, 0.81643915, 0.8175386 ,
       0.8186381 , 0.81973755, 0.82083696, 0.8219364 , 0.8230359 ,
       0.82413536, 0.8252348 , 0.82633424, 0.8274337 , 0.8285332 ,
       0.8296326 , 0.83073205, 0.8318315 , 0.832931  , 0.8340304 ,
       0.83512986, 0.8362293 , 0.8373288 , 0.8384282 , 0.83952767,
       0.84062713, 0.8417266 , 0.842826  , 0.8439255 , 0.84502494,
       0.8461244 , 0.8472239 , 0.8483233 , 0.84942275, 0.8505222 ,
       0.8516217 , 0.8527211 , 0.85382056, 0.85492   , 0.8560195 ,
       0.8571189 , 0.8582184 , 0.85931784, 0.8604173 , 0.8615167 ,
       0.8626162 , 0.86371565, 0.8648151 , 0.8659145 , 0.867014  ,
       0.86811346, 0.8692129 , 0.87031233, 0.8714118 , 0.87251127,
       0.87361073, 0.8747102 , 0.8758096 , 0.8769091 , 0.87800854,
       0.879108  , 0.8802074 , 0.8813069 , 0.88240635, 0.8835058 ,
       0.8846052 , 0.8857047 , 0.88680416, 0.88790363, 0.88900304,
       0.8901025 , 0.891202  , 0.89230144, 0.89340085, 0.8945003 ,
       0.8955998 , 0.89669925, 0.89779866, 0.8988981 , 0.8999976 ,
       0.90109706, 0.90219647, 0.90329593, 0.9043954 , 0.90549487,
       0.90659434, 0.90769374, 0.9087932 , 0.9098927 , 0.91099215,
       0.91209155, 0.913191  , 0.9142905 , 0.91538996, 0.91648936,
       0.91758883, 0.9186883 , 0.91978776, 0.9208872 , 0.92198664,
       0.9230861 , 0.9241856 , 0.925285  , 0.92638445, 0.9274839 ,
       0.9285834 , 0.9296828 , 0.93078226, 0.9318817 ], dtype=float32), 'count': array([   1,    0,    0,    0,    0,    0,    0,    0,    0,    3,    0,
          0,    3,    4,    0,    5,    6,   13,    6,   10,   28,   29,
         24,   32,   35,   54,   55,   76,  129,  125,  171,  227,  238,
        306,  450,  564,  681,  749,  913,  933, 1023, 1152, 1253, 1262,
       1362, 1326, 1372, 1311, 1324, 1487, 1714, 1730, 1892, 2165, 2189,
       2456, 2815, 3115, 3312, 3644, 3267, 2699, 2072, 1647, 1184, 1043,
       1087, 1122, 1121, 1155, 1179, 1479, 1355, 1126, 1204, 1289, 1217,
       1126,  945,  847,  664,  552,  668,  688,  754,  929,  960,  921,
        955,  959,  899,  829,  767,  671,  594,  572,  477,  428,  364,
        297,  279,  229,  183,  145,   96,  115,   74,   53,   63,   49,
         43,   27,   20,   25,   20,    7,   12,    3,    4,    6,    1,
          1,    1,    0,    1,    0,    2,    0,    0,    0,    0,    0,
          2])}","{'bins': array([0.8873274 , 0.8895169 , 0.89170647, 0.893896  , 0.89608556,
       0.8982751 , 0.90046465, 0.9026542 , 0.9048437 , 0.90703326,
       0.9092228 , 0.91141236, 0.9136019 , 0.91579145, 0.91798097,
       0.92017055, 0.92236006, 0.9245496 , 0.92673916, 0.9289287 ,
       0.93111825, 0.93330777, 0.93549734, 0.93768686, 0.93987644,
       0.94206595, 0.9442555 , 0.94644505, 0.94863456, 0.95082414,
       0.95301366, 0.95520324, 0.95739275], dtype=float32), 'count': array([    7,    12,    40,   330,  1169,  2944,  3960,  4602,  6818,
        6478,  3133,  1459,   327,    14,     2,     0,     0,     0,
           0,     0,     0,     2,    20,    56,   246,  1612,  6339,
       10262,  4765,   445,    21,     4])}"
